OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-1137,2020-006BA,2022-05-16T20:07:04.309248,15.06399030,.0001609,53.0570,19.3827,66.1853,293.9305,0,U,45092,999,12708,-.30179E-4,-.731E-5,0
STARLINK-1142,2020-006BB,2022-05-16T20:01:47.425152,15.06378435,.0001578,53.0569,19.3925,82.0945,278.0223,0,U,45093,999,12708,-.10209E-3,-.1801E-4,0
STARLINK-1146,2020-006BC,2022-05-16T18:47:27.199680,15.06403834,.0001447,53.0567,19.6201,78.8896,281.2256,0,U,45094,999,12708,.79201E-4,.899E-5,0
STARLINK-1147,2020-006BD,2022-05-16T20:28:18.569280,15.06396704,.0001562,53.0545,19.3051,68.8723,291.2433,0,U,45095,999,12709,-.28078E-4,-.7E-5,0
STARLINK-1152,2020-006BE,2022-05-16T20:17:41.244864,15.06396534,.0001513,53.0548,19.3412,61.8703,298.2439,0,U,45096,999,12708,-.20744E-5,-.312E-5,0
STARLINK-1184,2020-006BG,2022-05-16T19:51:08.972352,15.06398538,.0001516,53.0549,19.4220,80.0981,280.0179,0,U,45098,999,12708,-.10117E-3,-.1788E-4,0
STARLINK-1186,2020-006BH,2022-05-16T22:14:27.210912,15.06398931,.0001643,53.0554,18.9907,61.3758,298.7397,0,U,45099,999,12710,.87381E-4,.102E-4,0
STARLINK-1193,2020-006BJ,2022-05-16T19:45:50.025024,15.06403307,.0001491,53.0575,19.4395,61.4847,298.6292,0,U,45100,999,12708,.12729E-3,.1615E-4,0
STARLINK-1194,2020-006BK,2022-05-16T02:09:35.862624,15.06390587,.0001715,53.0559,22.7168,67.9931,292.1240,0,U,45101,999,12697,-.99707E-4,-.1766E-4,0
STARLINK-1195,2020-006BL,2022-05-16T20:12:24.162912,15.06413212,.0001472,53.0544,19.3605,66.9395,293.1749,0,U,45102,999,12708,.87215E-3,.12738E-3,0
STARLINK-1196,2020-006BM,2022-05-16T22:34:17.398560,15.06383157,.0001642,53.0521,18.9519,94.0910,266.0267,0,U,45103,999,12710,.13379E-3,.1711E-4,0
STARLINK-1138,2020-012A,2022-05-17T03:01:05.166336,15.06397019,.0001718,53.0546,178.0875,58.1102,302.0054,0,U,45178,999,12429,.15396E-4,-.52E-6,0
STARLINK-1143,2020-012B,2022-05-16T12:46:32.197440,15.06400931,.0001854,53.0528,180.7335,47.2878,312.8267,0,U,45179,999,12420,.21672E-3,.2948E-4,0
STARLINK-1192,2020-012C,2022-05-16T09:29:57.050016,15.08616585,.0001437,53.0507,180.6964,356.7754,3.3227,0,U,45180,999,12484,.73096E-3,.11295E-3,0
STARLINK-1200,2020-012D,2022-05-16T20:22:59.856960,15.06402454,.0001742,53.0537,179.3324,44.1728,315.9400,0,U,45181,999,12490,.18809E-3,.2521E-4,0
STARLINK-1201,2020-012E,2022-05-16T12:54:30.384288,15.06396511,.0001827,53.0516,160.7264,52.9457,307.1699,0,U,45182,999,12498,.14665E-3,.1903E-4,0
STARLINK-1202,2020-012F,2022-05-16T19:40:32.049696,15.06398728,.0001706,53.0548,179.4580,58.7360,301.3796,0,U,45183,999,12490,.15723E-3,.2061E-4,0
STARLINK-1205,2020-012G,2022-05-17T01:49:25.887648,15.06394092,.0001871,53.0552,158.3067,42.8666,317.2469,0,U,45184,999,12454,.10622E-4,-.123E-5,0
STARLINK-1216,2020-012H,2022-05-17T03:27:37.780992,15.06389477,.0001559,53.0542,177.9982,62.3833,297.7314,0,U,45185,999,12430,-.14584E-4,-.499E-5,0
STARLINK-1224,2020-012J,2022-05-16T19:51:09.476064,15.06398494,.0001895,53.0540,179.4236,45.2024,314.9119,0,U,45186,999,12484,.37601E-4,.278E-5,0
STARLINK-1225,2020-012K,2022-05-16T19:56:27.810816,15.06394975,.0002033,53.0538,179.4098,47.7514,312.3648,0,U,45187,999,12489,.37628E-4,.279E-5,0
STARLINK-1228,2020-012L,2022-05-16T17:27:51.304032,15.06397939,.0002038,53.0542,139.8800,47.9750,312.1412,0,U,45188,999,12539,.10548E-3,.129E-4,0
STARLINK-1230,2020-012M,2022-05-17T03:59:28.330368,15.06394278,.000176,53.0545,177.9047,50.7033,309.4111,0,U,45189,999,12401,.30738E-4,.176E-5,0
STARLINK-1234,2020-012N,2022-05-16T17:17:14.420256,15.06392242,.0002929,53.0546,139.9084,38.3356,321.7841,0,U,45190,999,12534,.30954E-4,.179E-5,0
STARLINK-1236,2020-012P,2022-05-16T20:12:23.438880,15.06405679,.000167,53.0553,179.3601,52.7717,307.3424,0,U,45191,999,12211,-.87921E-4,-.1591E-4,0
STARLINK-1237,2020-012Q,2022-05-17T03:32:57.037632,15.06386335,.0001684,53.0523,177.9658,42.0305,318.0813,0,U,45192,999,12401,-.45677E-4,-.962E-5,0
STARLINK-1239,2020-012R,2022-05-17T03:17:00.640608,15.06399169,.0001835,53.0535,178.0284,43.8166,316.2968,0,U,45193,999,12401,-.49172E-4,-.1014E-4,0
STARLINK-1240,2020-012S,2022-05-16T19:24:37.233792,15.06391897,.0002094,53.0547,179.5130,42.5696,317.5454,0,U,45194,999,12479,.12716E-3,.1612E-4,0
STARLINK-1241,2020-012T,2022-05-16T12:47:23.420544,15.09129569,.0002019,53.0506,179.9986,354.3203,5.7764,0,U,45195,999,12393,.12912E-2,.20487E-3,0
STARLINK-1244,2020-012U,2022-05-17T02:55:46.464384,15.06392916,.0002054,53.0546,178.0967,49.9800,310.1369,0,U,45196,999,12404,.41108E-4,.331E-5,0
STARLINK-1269,2020-012V,2022-05-16T20:17:41.535168,15.06398448,.0001934,53.0521,179.3419,51.1770,308.9392,0,U,45197,999,12487,.71754E-4,.787E-5,0
STARLINK-1154,2020-012W,2022-05-16T18:28:53.391360,15.06394323,.0001883,53.0528,159.6672,48.6601,311.4550,0,U,45198,999,12511,.82488E-4,.947E-5,0
STARLINK-1197,2020-012X,2022-05-16T10:36:30.490848,15.06389529,.0001429,53.0541,161.1376,57.6379,302.4748,0,U,45199,999,12512,-.86881E-4,-.1575E-4,0
STARLINK-1199,2020-012Z,2022-05-17T01:06:59.095584,15.06263624,.0002413,53.0530,158.4311,60.1410,299.9819,0,U,45201,999,12427,.20899E-2,.30871E-3,0
STARLINK-1203,2020-012AA,2022-05-16T08:50:42.174816,15.13928151,.0002815,52.9782,169.1404,28.1755,331.9389,0,U,45202,999,12498,.13087E-2,.23768E-3,0
STARLINK-1206,2020-012AC,2022-05-16T11:24:16.619040,15.06391870,.00021,53.0545,161.0041,45.7831,314.3330,0,U,45204,999,12514,.11261E-3,.1396E-4,0
STARLINK-1208,2020-012AD,2022-05-16T18:18:16.571520,15.06393247,.0001844,53.0542,159.6974,52.4161,307.6995,0,U,45205,999,12519,-.14853E-4,-.503E-5,0
STARLINK-1209,2020-012AE,2022-05-17T04:31:19.291008,15.06401747,.0002046,53.0519,137.7953,50.5875,309.5295,0,U,45206,999,12456,.5971E-4,.608E-5,0
STARLINK-1210,2020-012AF,2022-05-16T18:50:07.764576,15.06396754,.0001698,53.0538,159.6022,48.6643,311.4492,0,U,45207,999,12517,.34569E-4,.233E-5,0
STARLINK-1211,2020-012AG,2022-05-16T19:02:16.245312,15.05576133,.0001854,53.0013,159.5737,58.6517,301.4652,0,U,45208,999,12507,.27925E-4,.127E-5,0
STARLINK-1218,2020-012AH,2022-05-17T00:13:02.045280,15.76720313,.0008513,53.0467,1.2808,282.1034,77.9031,0,U,45209,999,12646,-.30589E-4,-.5683E-4,0
STARLINK-1219,2020-012AJ,2022-05-16T18:55:24.662496,15.06407046,.0001813,53.0544,159.6077,42.8166,317.2964,0,U,45210,999,12506,.17708E-3,.2357E-4,0
STARLINK-1231,2020-012AL,2022-05-17T02:05:21.575328,15.06395754,.000198,53.0555,158.2565,53.1633,306.9537,0,U,45212,999,12428,.11153E-3,.138E-4,0
STARLINK-1232,2020-012AM,2022-05-17T04:05:56.306976,15.38989924,.0003661,53.0585,134.2183,100.6062,259.5354,0,U,45213,999,12462,.30225E-3,.11465E-3,0
STARLINK-1233,2020-012AN,2022-05-16T19:06:02.173536,15.06404136,.0001828,53.0533,159.5661,47.5639,312.5505,0,U,45214,999,12517,.21798E-3,.2967E-4,0
STARLINK-1245,2020-012AP,2022-05-16T19:00:43.959744,15.06406314,.0001908,53.0527,159.5763,45.5816,314.5329,0,U,45215,999,12511,.26346E-3,.3645E-4,0
STARLINK-1271,2020-012AR,2022-05-17T00:45:44.310240,15.06396907,.0001681,53.0548,158.5086,46.9714,313.1415,0,U,45217,999,12427,.60319E-4,.617E-5,0
STARLINK-1187,2020-012AT,2022-05-16T16:45:23.499360,15.06392992,.0001901,53.0537,140.0023,52.3790,307.7371,0,U,45219,999,12545,.64171E-4,.674E-5,0
STARLINK-1189,2020-012AV,2022-05-16T16:50:41.733888,15.06395063,.0001773,53.0549,139.9968,48.6869,311.4272,0,U,45221,999,12544,.17703E-4,-.18E-6,0
STARLINK-1191,2020-012AW,2022-05-16T17:01:18.907104,15.06397527,.0002181,53.0529,139.9444,41.5495,318.5660,0,U,45222,999,12544,-.75729E-4,-.141E-4,0
STARLINK-1212,2020-012AX,2022-05-16T23:55:18.742944,15.06405180,.0002237,53.0533,138.6729,46.8609,313.2567,0,U,45223,999,12455,.28877E-3,.4023E-4,0
STARLINK-1214,2020-012AY,2022-05-16T13:47:45.757824,15.87765244,.0002149,53.0411,334.9127,155.6327,204.4799,0,U,45224,999,12678,.6547E-3,.182633E-2,0
STARLINK-1215,2020-012AZ,2022-05-17T05:08:27.819168,15.06400667,.0002165,53.0545,137.6720,42.3467,317.7689,0,U,45225,999,12458,.49102E-4,.45E-5,0
STARLINK-1217,2020-012BA,2022-05-17T03:43:34.445856,15.06411825,.0002127,53.0528,137.9471,60.3179,299.8022,0,U,45226,999,12454,.3531E-3,.4983E-4,0
STARLINK-1221,2020-012BB,2022-05-17T04:15:23.046048,15.06402725,.0001884,53.0538,137.8368,53.3414,306.7748,0,U,45227,999,12454,.23334E-4,.66E-6,0
STARLINK-1222,2020-012BC,2022-05-16T07:38:41.343648,15.06395286,.0002058,53.0548,141.7000,52.0968,308.0207,0,U,45228,999,12527,-.79888E-4,-.1471E-4,0
STARLINK-1226,2020-012BD,2022-05-17T05:03:09.725472,15.06397921,.0002041,53.0552,137.7133,51.9677,308.1496,0,U,45229,999,12458,.46093E-4,.405E-5,0
STARLINK-1227,2020-012BE,2022-05-16T17:49:04.700064,15.06400333,.0002016,53.0543,139.7960,54.1627,305.9549,0,U,45230,999,12546,.19052E-3,.2557E-4,0
STARLINK-1229,2020-012BF,2022-05-16T21:25:15.240864,15.76715576,.0008881,53.0240,339.9605,281.7616,78.2407,0,U,45231,999,12672,.27862E-4,.3902E-4,0
STARLINK-1235,2020-012BG,2022-05-16T11:42:50.814432,15.06396300,.0002065,53.0528,140.9384,45.9030,314.2128,0,U,45232,999,12541,.5607E-4,.553E-5,0
STARLINK-1238,2020-012BH,2022-05-16T19:11:21.312672,15.06392325,.000188,53.0527,159.5514,50.0409,310.0745,0,U,45233,999,12516,.72727E-4,.802E-5,0
STARLINK-1243,2020-012BJ,2022-05-16T20:07:04.344672,15.06402988,.0001613,53.0542,179.3686,57.8949,302.2197,0,U,45234,999,12487,.13179E-3,.1682E-4,0
STARLINK-1246,2020-012BK,2022-05-16T19:45:50.575392,15.06396938,.0001689,53.0532,179.4346,53.4640,306.6504,0,U,45235,999,12492,.31725E-4,.191E-5,0
STARLINK-1247,2020-012BL,2022-05-17T00:05:55.952448,15.06399683,.0002688,53.0546,138.6160,38.7610,321.3571,0,U,45236,999,12455,.10097E-3,.1222E-4,0
STARLINK-1270,2020-012BM,2022-05-17T03:48:51.304032,15.06402685,.0002228,53.0531,137.9394,52.4495,307.6696,0,U,45237,999,12457,-.45162E-4,-.955E-5,0
STARLINK-1279,2020-019A,2022-05-16T20:26:58.028928,15.06399142,.0001414,53.0549,269.3108,77.1758,282.9389,0,U,45360,999,12020,.66405E-5,-.183E-5,0
STARLINK-1301,2020-019B,2022-05-17T02:31:53.228352,15.06398823,.0001403,53.0559,278.1734,68.0495,292.0643,0,U,45361,999,12011,-.17666E-3,-.2912E-4,0
STARLINK-1306,2020-019C,2022-05-16T21:16:04.756224,15.06392338,.0001661,53.0559,299.1572,67.8877,292.2288,0,U,45362,999,11979,.96615E-4,.1158E-4,0
STARLINK-1313,2020-019E,2022-05-16T18:46:07.073184,15.06401060,.0001545,53.0550,269.6321,67.1620,292.9532,0,U,45364,999,12019,.47818E-4,.431E-5,0
STARLINK-1317,2020-019F,2022-05-17T02:30:09.648576,15.05575844,.000134,53.0006,278.1918,79.5811,280.5327,0,U,45365,999,12006,.53156E-4,.495E-5,0
STARLINK-1262,2020-019G,2022-05-16T17:43:46.007616,15.06397157,.0001662,53.0557,299.8106,74.3704,285.7468,0,U,45366,999,11978,.50537E-4,.471E-5,0
STARLINK-1273,2020-019H,2022-05-17T03:48:51.300576,15.06393820,.0001543,53.0544,297.9302,72.3439,287.7718,0,U,45367,999,11984,.22714E-4,.57E-6,0
STARLINK-1276,2020-019J,2022-05-16T20:44:13.594272,15.06398476,.0001271,53.0571,299.2506,89.7070,270.4064,0,U,45368,999,11980,.87831E-4,.1027E-4,0
STARLINK-1277,2020-019K,2022-05-16T20:42:51.533280,15.06399266,.0001345,53.0530,299.2567,78.5332,281.5808,0,U,45369,999,11980,.46967E-4,.418E-5,0
STARLINK-1281,2020-019L,2022-05-17T04:26:00.539808,15.06391190,.0001536,53.0552,297.8257,75.1580,284.9579,0,U,45370,999,11982,.39031E-4,.3E-5,0
STARLINK-1287,2020-019M,2022-05-16T19:35:12.990048,15.06398911,.0001377,53.0557,299.4753,81.1260,278.9885,0,U,45371,999,11979,.20119E-3,.2716E-4,0
STARLINK-1288,2020-019N,2022-05-16T19:56:28.066560,15.06391981,.0001529,53.0538,299.4157,71.2442,288.8712,0,U,45372,999,11979,.68025E-4,.732E-5,0
STARLINK-1295,2020-019P,2022-05-17T03:27:37.174464,15.06392542,.0001403,53.0551,297.9916,78.6185,281.4961,0,U,45373,999,11984,.51929E-4,.492E-5,0
STARLINK-1300,2020-019Q,2022-05-16T21:00:08.750592,15.06393324,.0001446,53.0547,299.2041,86.7421,273.3734,0,U,45374,999,11980,-.71447E-4,-.1345E-4,0
STARLINK-1302,2020-019R,2022-05-16T21:21:23.310432,15.06397532,.0001449,53.0540,299.1370,79.3799,280.7353,0,U,45375,999,11980,.71908E-4,.79E-5,0
STARLINK-1304,2020-019S,2022-05-17T04:10:05.051712,15.06403350,.0001219,53.0526,297.8756,86.8781,273.2348,0,U,45376,999,11984,.4218E-3,.6007E-4,0
STARLINK-1305,2020-019T,2022-05-16T17:38:26.622240,15.06405792,.0001473,53.0553,299.8257,78.2378,281.8776,0,U,45377,999,11978,.17091E-3,.2265E-4,0
STARLINK-1310,2020-019U,2022-05-16T20:33:36.067680,15.06408417,.0001206,53.0541,299.2885,84.6832,275.4294,0,U,45378,999,11980,.13597E-3,.1745E-4,0
STARLINK-1319,2020-019V,2022-05-16T17:27:50.091840,15.06401119,.0001548,53.0562,299.8641,78.7578,281.3585,0,U,45379,999,11978,.15185E-3,.1981E-4,0
STARLINK-1207,2020-019W,2022-05-16T20:36:15.853248,15.06401642,.0001418,53.0560,279.2745,78.6738,281.4411,0,U,45380,999,12007,.95645E-4,.1143E-4,0
STARLINK-1258,2020-019X,2022-05-16T20:52:10.814304,15.06404310,.0001349,53.0573,279.2284,99.3593,260.7548,0,U,45381,999,12007,.21429E-3,.2912E-4,0
STARLINK-1264,2020-019Y,2022-05-16T02:49:24.801024,15.06393211,.0001449,53.0527,282.6182,83.6646,276.4508,0,U,45382,999,11978,.75414E-4,.842E-5,0
STARLINK-1266,2020-019Z,2022-05-16T20:41:34.181952,15.06401102,.0001417,53.0562,279.2705,81.2075,278.9074,0,U,45383,999,12007,.14186E-3,.1832E-4,0
STARLINK-1267,2020-019AA,2022-05-16T18:48:44.825760,15.06395535,.0001276,53.0563,279.6095,65.8488,294.2634,0,U,45384,999,12006,-.32372E-4,-.763E-5,0
STARLINK-1272,2020-019AC,2022-05-17T02:53:06.942336,15.06393051,.0001478,53.0549,278.1159,75.7418,284.3735,0,U,45386,999,12012,-.61559E-4,-.1198E-4,0
STARLINK-1274,2020-019AD,2022-05-16T14:40:38.383968,15.06404466,.0001496,53.0550,280.3882,83.2293,276.8866,0,U,45387,999,12003,.19878E-3,.2681E-4,0
STARLINK-1280,2020-019AE,2022-05-17T04:15:23.490144,15.06395290,.0001443,53.0546,297.8438,84.8079,275.3075,0,U,45388,999,11984,.1661E-4,-.34E-6,0
STARLINK-1283,2020-019AF,2022-05-17T02:10:39.611136,15.06392780,.0001614,53.0551,278.2426,58.4734,301.6412,0,U,45389,999,12011,.65019E-4,.687E-5,0
STARLINK-1284,2020-019AG,2022-05-17T03:09:02.134080,15.06392763,.0001364,53.0533,278.0552,52.7549,307.3564,0,U,45390,999,12011,-.51796E-4,-.1053E-4,0
STARLINK-1289,2020-019AH,2022-05-16T19:32:33.844704,15.06403002,.0001362,53.0556,279.4853,81.7081,278.4062,0,U,45391,999,11979,.55044E-4,.539E-5,0
STARLINK-1290,2020-019AJ,2022-05-16T19:17:12.909696,15.12748242,.0000555,52.9954,270.3927,32.9461,327.1565,0,U,45392,999,11987,.17627E-2,.31097E-3,0
STARLINK-1291,2020-019AK,2022-05-17T02:37:11.316864,15.06397639,.0001383,53.0552,278.1535,85.0361,275.0786,0,U,45393,999,11987,-.11079E-4,-.446E-5,0
STARLINK-1292,2020-019AL,2022-05-16T19:21:57.094848,15.06404987,.0001399,53.0549,279.5191,75.3815,284.7329,0,U,45394,999,11980,.13407E-3,.1716E-4,0
STARLINK-1297,2020-019AM,2022-05-17T02:26:35.176992,15.06391060,.0001319,53.0533,278.1962,82.7082,277.4057,0,U,45395,999,11987,-.22066E-4,-.61E-5,0
STARLINK-1303,2020-019AN,2022-05-17T02:00:02.694528,15.06388699,.0001531,53.0554,278.2659,83.7061,276.4102,0,U,45396,999,11982,.30615E-4,.174E-5,0
STARLINK-1307,2020-019AP,2022-05-16T16:42:43.280928,15.06394879,.0001184,53.0534,279.9984,91.4337,268.6787,0,U,45397,999,11987,.26982E-4,.121E-5,0
STARLINK-1312,2020-019AQ,2022-05-16T16:32:06.283104,15.06397403,.0001502,53.0557,280.0291,101.0432,259.0726,0,U,45398,999,11980,.16803E-3,.2222E-4,0
STARLINK-1255,2020-019AR,2022-05-17T01:29:31.398144,15.06391320,.0002015,53.0556,268.3565,54.3249,305.7928,0,U,45399,999,12005,-.16312E-4,-.525E-5,0
STARLINK-1213,2020-019AS,2022-05-17T01:50:45.493152,15.06390203,.0001403,53.0535,268.2989,76.5774,283.5371,0,U,45400,999,11998,.24802E-4,.88E-6,0
STARLINK-1256,2020-019AT,2022-05-16T19:23:16.785888,15.06393915,.0001738,53.0552,269.5112,64.2742,295.8426,0,U,45401,999,12001,.80093E-4,.911E-5,0
STARLINK-1257,2020-019AU,2022-05-17T01:40:07.710816,15.06425487,.0001016,53.0558,268.3301,78.1917,281.9186,0,U,45402,999,12005,-.48981E-3,-.7574E-4,0
STARLINK-1259,2020-019AV,2022-05-16T18:03:39.807648,15.06400493,.0001618,53.0538,269.7651,69.8801,290.2362,0,U,45403,999,12000,.16188E-3,.213E-4,0
STARLINK-1260,2020-019AW,2022-05-16T15:08:30.303456,15.06409749,.0001498,53.0560,270.3005,73.9369,286.1784,0,U,45404,999,11989,.27561E-3,.3827E-4,0
STARLINK-1263,2020-019AX,2022-05-16T17:58:21.266400,15.06401950,.0001454,53.0563,269.7690,82.2007,277.9147,0,U,45405,999,11991,.91269E-4,.1078E-4,0
STARLINK-1265,2020-019AY,2022-05-17T02:06:40.348800,15.06401817,.0001916,53.0547,268.2402,54.3386,305.7781,0,U,45406,999,11996,.11103E-3,.1373E-4,0
STARLINK-1275,2020-019AZ,2022-05-16T02:33:27.148608,15.06393946,.000146,53.0553,272.6602,78.7467,281.3686,0,U,45407,999,11981,.56832E-4,.565E-5,0
STARLINK-1278,2020-019BA,2022-05-17T04:20:42.196416,15.06388594,.0001404,53.0543,297.8205,62.0471,298.0660,0,U,45408,999,11956,.60961E-4,.626E-5,0
STARLINK-1282,2020-019BB,2022-05-16T18:40:49.041696,15.06400915,.0001404,53.0543,269.6274,60.4846,299.6283,0,U,45409,999,11992,.96087E-4,.115E-4,0
STARLINK-1293,2020-019BD,2022-05-16T20:37:35.176224,15.06399266,.0001383,53.0547,269.2631,81.0068,279.1078,0,U,45411,999,11995,.19454E-3,.2617E-4,0
STARLINK-1296,2020-019BE,2022-05-16T19:49:49.040256,15.06399054,.0001342,53.0540,269.4274,57.2420,302.8698,0,U,45412,999,11992,.27433E-4,.127E-5,0
STARLINK-1298,2020-019BF,2022-05-17T01:18:54.343296,15.06396020,.0001418,53.0549,268.3932,77.3301,282.7846,0,U,45413,999,12005,-.40105E-4,-.879E-5,0
STARLINK-1309,2020-019BG,2022-05-16T16:59:58.489440,15.06401962,.0001505,53.0541,269.9452,72.1798,287.9355,0,U,45414,999,11989,.27603E-3,.3833E-4,0
STARLINK-1316,2020-019BH,2022-05-16T20:48:12.029760,15.06407806,.0001233,53.0556,269.2406,83.1114,277.0016,0,U,45415,999,11995,.51719E-3,.7432E-4,0
STARLINK-1318,2020-019BJ,2022-05-17T02:22:35.956992,15.06392804,.0001317,53.0539,268.2134,88.7539,271.3601,0,U,45416,999,11997,.54996E-4,.538E-5,0
STARLINK-1286,2020-019BK,2022-05-17T04:04:46.296192,15.06395319,.0001427,53.0531,297.8804,80.4511,279.6639,0,U,45417,999,11984,.63771E-5,-.186E-5,0
STARLINK-1299,2020-019BL,2022-05-16T21:43:29.619552,15.05114662,.0001214,52.9994,320.6675,128.6173,231.4924,0,U,45418,999,11919,.15787E-2,.2251E-3,0
STARLINK-1308,2020-019BM,2022-05-16T20:01:46.007328,15.06400203,.000147,53.0547,299.3969,80.7122,279.4033,0,U,45419,999,11953,.28174E-3,.3917E-4,0
STARLINK-1329,2020-025A,2022-05-16T11:18:56.878560,15.06398224,.0001317,53.0543,241.0245,72.0169,288.0964,0,U,45531,999,11450,.22371E-3,.3052E-4,0
STARLINK-1338,2020-025B,2022-05-16T16:21:29.842560,15.06407294,.0001291,53.0534,240.0774,75.2256,284.8876,0,U,45532,999,11513,.33499E-3,.4713E-4,0
STARLINK-1339,2020-025C,2022-05-16T13:01:07.400928,15.50260823,.0010686,53.0418,204.4987,352.9404,7.1452,0,U,45533,999,11502,.34E-2,.200573E-2,0
STARLINK-1341,2020-025D,2022-05-16T13:26:20.223456,15.06403452,.0001453,53.0536,240.6179,60.5698,299.5436,0,U,45534,999,11511,.34513E-3,.4863E-4,0
STARLINK-1350,2020-025E,2022-05-16T17:03:56.106720,15.06405789,.0001545,53.0537,239.9380,67.1114,293.0038,0,U,45535,999,11514,.60211E-4,.616E-5,0
STARLINK-1352,2020-025F,2022-05-16T23:31:25.382496,15.06396026,.0001534,53.0544,238.7325,71.3985,288.7171,0,U,45536,999,11459,.66711E-4,.712E-5,0
STARLINK-1353,2020-025G,2022-05-16T21:10:41.246976,15.22734325,.0004048,52.9856,197.3025,340.7947,19.2895,0,U,45537,999,11572,.13073E-2,.30697E-3,0
STARLINK-1362,2020-025H,2022-05-16T12:59:47.675328,15.06403101,.000141,53.0544,240.7066,77.9309,282.1838,0,U,45538,999,11452,.15156E-3,.1977E-4,0
STARLINK-1367,2020-025J,2022-05-16T20:37:52.080384,15.76691781,.0008363,53.0453,53.1210,278.5995,81.4076,0,U,45539,999,11774,-.63245E-4,-.11015E-3,0
STARLINK-1368,2020-025K,2022-05-16T15:39:01.497888,15.06402992,.0001468,53.0556,240.2055,57.4517,302.6614,0,U,45540,999,11512,.12662E-3,.1605E-4,0
STARLINK-1369,2020-025L,2022-05-16T15:44:20.189472,15.06399398,.0001726,53.0542,240.1787,47.5161,312.5974,0,U,45541,999,11512,.19813E-3,.2671E-4,0
STARLINK-1371,2020-025M,2022-05-16T16:32:05.721504,15.06403188,.0001398,53.0562,240.0496,68.8705,291.2433,0,U,45542,999,11513,.12006E-3,.1507E-4,0
STARLINK-1372,2020-025N,2022-05-16T19:00:44.042688,15.06397330,.0001561,53.0556,239.5830,56.9345,303.1794,0,U,45543,999,11424,.55105E-4,.539E-5,0
STARLINK-1373,2020-025P,2022-05-16T16:16:11.478432,15.06412628,.0001412,53.0541,240.0977,83.0908,277.0241,0,U,45544,999,11513,.52456E-3,.7543E-4,0
STARLINK-1374,2020-025Q,2022-05-16T16:42:43.430400,15.06401474,.0001629,53.0541,240.0010,69.1649,290.9514,0,U,45545,999,11511,.2385E-3,.3273E-4,0
STARLINK-1375,2020-025R,2022-05-16T23:20:48.499584,15.06398084,.0001314,53.0559,238.7665,74.7535,285.3599,0,U,45546,999,11458,.11821E-4,-.105E-5,0
STARLINK-1377,2020-025S,2022-05-16T16:53:19.864896,15.06407170,.0001345,53.0566,239.9734,67.5489,292.5642,0,U,45547,999,11514,.1602E-3,.2106E-4,0
STARLINK-1378,2020-025T,2022-05-16T17:30:29.449728,15.06401345,.0001365,53.0540,239.8699,70.5640,289.5497,0,U,45548,999,11513,.1453E-3,.1884E-4,0
STARLINK-1390,2020-025V,2022-05-17T00:17:49.286400,15.06403082,.0001368,53.0536,238.5976,74.9604,285.1537,0,U,45550,999,11458,.15245E-3,.199E-4,0
STARLINK-1294,2020-025W,2022-05-16T14:48:36.010944,15.06400517,.0001382,53.0531,220.3549,61.8499,298.2629,0,U,45551,999,11540,-.85583E-5,-.409E-5,0
STARLINK-1322,2020-025X,2022-05-16T19:09:37.411488,15.56340044,.001238,53.0452,162.3091,34.8749,325.3070,0,U,45552,999,11623,.29289E-2,.215945E-2,0
STARLINK-1323,2020-025Y,2022-05-16T15:04:32.058912,15.06398354,.0001604,53.0535,220.3097,55.7292,304.3849,0,U,45553,999,11411,.32047E-3,.4495E-4,0
STARLINK-1325,2020-025Z,2022-05-16T14:53:55.010976,15.06394344,.0001481,53.0543,220.3371,62.6870,297.4270,0,U,45554,999,11540,.11655E-3,.1455E-4,0
STARLINK-1327,2020-025AA,2022-05-16T21:58:32.152224,15.06398783,.0001415,53.0528,219.0125,64.4911,295.6224,0,U,45555,999,11544,.10508E-3,.1284E-4,0
STARLINK-1334,2020-025AB,2022-05-16T22:56:54.879936,15.06397249,.0001621,53.0548,218.8539,58.5161,301.5986,0,U,45556,999,11485,-.21322E-4,-.599E-5,0
STARLINK-1336,2020-025AC,2022-05-16T23:07:32.491200,15.06398621,.0001393,53.0548,218.8090,69.6290,290.4848,0,U,45557,999,11485,.17629E-3,.2345E-4,0
STARLINK-1342,2020-025AD,2022-05-16T12:46:32.050560,15.06392425,.0001058,53.0547,220.7532,56.2002,303.9088,0,U,45558,999,11538,.13483E-3,.1727E-4,0
STARLINK-1344,2020-025AE,2022-05-16T20:00:49.947552,15.06896644,.0001114,53.0539,219.3725,62.3873,297.7230,0,U,45559,999,11543,.37498E-2,.56783E-3,0
STARLINK-1346,2020-025AF,2022-05-16T14:55:15.254112,15.06390655,.0001539,53.0545,210.3529,62.1086,298.0058,0,U,45560,999,11554,-.57606E-4,-.1139E-4,0
STARLINK-1348,2020-025AG,2022-05-17T04:36:29.297664,15.12530575,.0002587,53.0561,128.4950,56.9993,303.1247,0,U,45561,999,11615,.15825E-2,.27704E-3,0
